from_reach,to_reach
15001200108806,15001200040772
15001200036639,15001200045018
15001200093437,15001200033353
15001200010119,15001200005993
15001200008481,15001200068081
15001200020906,15001200002435
15001200080537,15001200016607
15001200066552,15001200065567
15001200021397,15001200044499
15001200024122,15001200005579
15001200025133,15001200024024
15001200051520,15001200079433
15001200079069,15001200061795
15001200079081,15001200054685
15001200066132,15001200029804
15001200039273,15001200054441
15001200064892,15001200028838
15001200035952,15001200053444
15001200023749,15001200021004
15001200036251,15001200063571
15001200106334,15001200041587
15001200010955,15001200061561
15001200079294,15001200061758
15001200006923,15001200049234
15001200039461,15001200043499
15001200092227,15001200079762
15001200091939,15001200059110
15001200079478,15001200008229
15001200009492,15001200065615
15001200023751,15001200049977
15001200050593,15001200046337
15001200006764,15001200056293
15001200010115,15001200022404
15001200051156,15001200042865
15001200106642,15001200031246
15001200066146,15001200020216
15001200051512,15001200057455
15001200053505,15001200029095
15001200110283,15001200042051
15001200094473,15001200011680
15001200078198,15001200046401
15001200053135,15001200006754
15001200078900,15001200033358
15001200048931,15001200002383
15001200024955,15001200055923
15001200066151,15001200054554
15001200064670,15001200058958
15001200107280,15001200056190
15001200063344,15001200052163
15001200037486,15001200051926
15001200052112,15001200023863
15001200077532,15001200057676
15001200006620,15001200022628
15001200109224,15001200035051
15001200039272,15001200072234
15001200092902,15001200079626
15001200078356,15001200025958
15001200096324,15001200046152
15001200024747,15001200060199
15001200091774,15001200077510
15001200079291,15001200052010
15001200022537,15001200060389
15001200080112,15001200054587
15001200036104,15001200070454
15001200022131,15001200043648
15001200034654,15001200059178
15001200050746,15001200068137
15001200020628,15001200079887
15001200064013,15001200038882
15001200022289,15001200022615
15001200080522,15001200072435
15001200094056,15001200079436
15001200020791,15001200040236
15001200094058,15001200070276
15001200096159,15001200027218
15001200049099,15001200077537
15001200107125,15001200070428
15001200011126,15001200040034
15001200081151,15001200042800
15001200067417,15001200011403
15001200094065,15001200003764
15001200006465,15001200002407
15001200066138,15001200044340
15001200093863,15001200010134
15001200051134,15001200072569
15001200052106,15001200049051
15001200079079,15001200025201
15001200091923,15001200012066
15001200109043,15001200054523
15001200035779,15001200041566
15001200080709,15001200035074
15001200008873,15001200003727
15001200034968,15001200072833
15001200050582,15001200052048
15001200007633,15001200072686
15001200094464,15001200016692
15001200021232,15001200035156
15001200037676,15001200014627
15001200094867,15001200035607
15001200093860,15001200077113
15001200094466,15001200021861
15001200035616,15001200029565
15001200023334,15001200016509
15001200063476,15001200002474
15001200051146,15001200077151
15001200022307,15001200065849
15001200051140,15001200068080
15001200078903,15001200063568
15001200093193,15001200021340
15001200093201,15001200072632
15001200006469,15001200042986
15001200024120,15001200048109
15001200023326,15001200038814
15001200066361,15001200026976
15001200038088,15001200070159
15001200091775,15001200036233
15001200105722,15001200050183
15001200049093,15001200060591
15001200049853,15001200063693
15001200010773,15001200046173
15001200037488,15001200067980
15001200038274,15001200067865
15001200008895,15001200068018
15001200009499,15001200050883
15001200067577,15001200046164
15001200021073,15001200029198
15001200079492,15001200054650
15001200063818,15001200045483
15001200036422,15001200010802
15001200009084,15001200012058
15001200065756,15001200012682
15001200023335,15001200014850
15001200092226,15001200030869
15001200021079,15001200017686
15001200081815,15001200009557
15001200108262,15001200045361
15001200053512,15001200076761
15001200077878,15001200075081
15001200080525,15001200042127
15001200021778,15001200032939
15001200091505,15001200033414
15001200064519,15001200007860
15001200022724,15001200008815
15001200108446,15001200072492
15001200093858,15001200003506
15001200049550,15001200032128
15001200050220,15001200046381
15001200063832,15001200019917
15001200077392,15001200063844
15001200091942,15001200063750
15001200006922,15001200025706
15001200091924,15001200011737
15001200020913,15001200027030
15001200051699,15001200044365
15001200063819,15001200061871
15001200110295,15001200017005
15001200008700,15001200020369
15001200078021,15001200077418
15001200106013,15001200018431
15001200009081,15001200077062
15001200107129,15001200038252
15001200066970,15001200029107
15001200108816,15001200024047
15001200094269,15001200004145
15001200051148,15001200022427
15001200094283,15001200047220
15001200038285,15001200028800
15001200077872,15001200068306
15001200093441,15001200003161
15001200025305,15001200048959
15001200106639,15001200044495
15001200067575,15001200044244
15001200051331,15001200028161
15001200050591,15001200065883
15001200094670,15001200033724
15001200037277,15001200040113
15001200023744,15001200009585
15001200050740,15001200030842
15001200022720,15001200007092
15001200052122,15001200025178
15001200052500,15001200040076
15001200078735,15001200046363
15001200078886,15001200050974
15001200064374,15001200050084
15001200079472,15001200072571
15001200110285,15001200072235
15001200050403,15001200057578
15001200107454,15001200056160
15001200065543,15001200044377
15001200006304,15001200028220
15001200049238,15001200075138
15001200109646,15001200032856
15001200050574,15001200054709
15001200063188,15001200033405
15001200079082,15001200047289
15001200077380,15001200035744
15001200006916,15001200036225
15001200066562,15001200038784
15001200080534,15001200012589
15001200078743,15001200079625
15001200096326,15001200074424
15001200007619,15001200002727
15001200110655,15001200017766
15001200053671,15001200039361
15001200093852,15001200056122
15001200021396,15001200050127
15001200081999,15001200022580
15001200079884,15001200056103
15001200010117,15001200032471
15001200064681,15001200042893
15001200008305,15001200042878
15001200008096,15001200053394
15001200009089,15001200036133
15001200092533,15001200021191
15001200036426,15001200015338
15001200009088,15001200024052
15001200010578,15001200055922
15001200064516,15001200007674
15001200022528,15001200058936
15001200035961,15001200072687
15001200065342,15001200013554
15001200108042,15001200056143
15001200105859,15001200040914
15001200009491,15001200019466
15001200036630,15001200003270
15001200094273,15001200050893
15001200022727,15001200023451
15001200054217,15001200067578
15001200092738,15001200029556
15001200008081,15001200003103
15001200006762,15001200028521
15001200063828,15001200021881
15001200094478,15001200079371
15001200081989,15001200026953
15001200092232,15001200072746
15001200011484,15001200067651
15001200039271,15001200048048
15001200007081,15001200061896
15001200038908,15001200046191
15001200106789,15001200018030
15001200022947,15001200029820
15001200022938,15001200003520
15001200021072,15001200002454
15001200022531,15001200048189
15001200091637,15001200022852
15001200094672,15001200053266
15001200107115,15001200023457
15001200079687,15001200014126
15001200035786,15001200002607
15001200037284,15001200079433
15001200063649,15001200044494
15001200106955,15001200028184
15001200049092,15001200052201
15001200079078,15001200017253
15001200094069,15001200061731
15001200049097,15001200026767
15001200063333,15001200013806
15001200064881,15001200043625
15001200066565,15001200051859
15001200023742,15001200004916
15001200077865,15001200032553
15001200107298,15001200040164
15001200035783,15001200002596
15001200038911,15001200029467
15001200022532,15001200072588
15001200025298,15001200063095
15001200036425,15001200056179
15001200063030,15001200051067
15001200091506,15001200075203
15001200095055,15001200039418
15001200022935,15001200003403
15001200080310,15001200067946
15001200010336,15001200038770
15001200053495,15001200035010
15001200077691,15001200033803
15001200007431,15001200049194
15001200008078,15001200027870
15001200065107,15001200033756
15001200110288,15001200055900
15001200096153,15001200012576
15001200079283,15001200003224
15001200067942,15001200030122
15001200079482,15001200030186
15001200009077,15001200074719
15001200109044,15001200012589
15001200052923,15001200024245
15001200049094,15001200046462
15001200078904,15001200070424
15001200077868,15001200077449
15001200079690,15001200024956
15001200065330,15001200045383
15001200077692,15001200060570
15001200049235,15001200034647
15001200092389,15001200053487
15001200051153,15001200061757
15001200091926,15001200059113
15001200034969,15001200043715
15001200051510,15001200040112
15001200106637,15001200021880
15001200053341,15001200006979
15001200050573,15001200034181
15001200092543,15001200045461
15001200081818,15001200010590
15001200036843,15001200006592
15001200080311,15001200035082
15001200081410,15001200051821
15001200078554,15001200016701
15001200049535,15001200023474
15001200022141,15001200035682
15001200108615,15001200004722
15001200051138,15001200007451
15001200078882,15001200072636
15001200024752,15001200037163
15001200092554,15001200032110
15001200037888,15001200020040
15001200109041,15001200049038
15001200022306,15001200029159
15001200050748,15001200023667
15001200064188,15001200026200
15001200067742,15001200067682
15001200023952,15001200049038
15001200107836,15001200007175
15001200036846,15001200007259
15001200077386,15001200077538
15001200105847,15001200054889
15001200094677,15001200017893
15001200021959,15001200009761
15001200067579,15001200053130
15001200081991,15001200054453
15001200064192,15001200002727
15001200052121,15001200024047
15001200108818,15001200043564
15001200021071,15001200029577
15001200007776,15001200023678
15001200023336,15001200018661
15001200107440,15001200077227
15001200081994,15001200015017
15001200034803,15001200002401
15001200079086,15001200052026
15001200021961,15001200079624
15001200064517,15001200061809
15001200091629,15001200023688
15001200049697,15001200033391
15001200108616,15001200004749
15001200007079,15001200030869
15001200053670,15001200039361
15001200021956,15001200002818
15001200021075,15001200033395
15001200039104,15001200007237
15001200109221,15001200067864
15001200063488,15001200046428
15001200079068,15001200063547
15001200035788,15001200060498
15001200105843,15001200027038
15001200039105,15001200021845
15001200009259,15001200063339
15001200009486,15001200004916
15001200022292,15001200003066
15001200035954,15001200079652
15001200051513,15001200019048
15001200107842,15001200072567
15001200049548,15001200019070
15001200077864,15001200002462
15001200053130,15001200076829
15001200036844,15001200058922
15001200108250,15001200065698
15001200007419,15001200002603
15001200052495,15001200005481
15001200049244,15001200024549
15001200007072,15001200053519
15001200036635,15001200043624
15001200050576,15001200002887
15001200067212,15001200045293
15001200106948,15001200070487
15001200034974,0
15001200063037,15001200035743
15001200080307,15001200004647
15001200106798,15001200038882
15001200021771,15001200036202
15001200038087,15001200035074
15001200109428,15001200038182
15001200078739,15001200002801
15001200051921,15001200004293
15001200094686,15001200079334
15001200079890,15001200011559
15001200036248,15001200007617
15001200095488,15001200043537
15001200078537,15001200041551
15001200010343,15001200020668
15001200077685,15001200002443
15001200108820,15001200060270
15001200094477,15001200058851
15001200037492,15001200045362
15001200006761,15001200079824
15001200049536,15001200038295
15001200007439,15001200040864
15001200050587,15001200070425
15001200023953,15001200005401
15001200081821,15001200042057
15001200063332,15001200013064
15001200010774,15001200010910
15001200106335,15001200077446
15001200039463,15001200057250
15001200020908,15001200018036
15001200079064,15001200003046
15001200093854,15001200003430
15001200106474,15001200077415
15001200067216,15001200042781
15001200110086,15001200024028
15001200091779,15001200022851
15001200052116,15001200070197
15001200049851,15001200002547
15001200108436,15001200070247
15001200050739,15001200031648
15001200095061,15001200053233
15001200078737,15001200042211
15001200091778,15001200048313
15001200006473,15001200063841
15001200066556,15001200056004
15001200078193,15001200065984
15001200051711,15001200015751
15001200048926,15001200032141
15001200050036,15001200074995
15001200038280,15001200079277
15001200080924,15001200034546
15001200077239,15001200045529
15001200049234,15001200068405
15001200077526,15001200020890
15001200008886,15001200040111
15001200064371,15001200019061
15001200035609,15001200015763
15001200095945,15001200048988
15001200036847,15001200027863
15001200106008,15001200017920
15001200021949,15001200063608
15001200050049,15001200072745
15001200009272,15001200053265
15001200007628,15001200016701
15001200093213,15001200074873
15001200052123,15001200044339
15001200108044,15001200061745
15001200020907,15001200002447
15001200107646,15001200038848
15001200010118,15001200032471
15001200035599,15001200072748
15001200092732,15001200036201
15001200064512,15001200002915
15001200021557,15001200046392
15001200077236,15001200022453
15001200009086,15001200063377
15001200034977,15001200059132
15001200080529,15001200009909
15001200035951,15001200053444
15001200049696,15001200031679
15001200050404,15001200050083
15001200050741,15001200077228
15001200025304,15001200069937
15001200095735,15001200053169
15001200107827,15001200035109
15001200078020,15001200045490
15001200035940,15001200070488
15001200094483,15001200029807
15001200096887,15001200067579
15001200063334,15001200079798
15001200082541,15001200026132
15001200093628,15001200056144
15001200022302,15001200012239
15001200107118,15001200077295
15001200024554,15001200060200
15001200109433,15001200046215
15001200020912,0
15001200049382,15001200021885
15001200063482,15001200002515
15001200105846,15001200063846
15001200008698,15001200010259
15001200063479,15001200032962
15001200023536,15001200025430
15001200065098,15001200006592
15001200077690,15001200034641
15001200021566,15001200072717
15001200036857,15001200026738
15001200049379,15001200002417
15001200107649,15001200033345
15001200093197,15001200030841
15001200050043,15001200061855
15001200093868,15001200065728
15001200021227,15001200048279
15001200049691,15001200075061
15001200065746,15001200004069
15001200025132,15001200060134
15001200080103,15001200053303
15001200096141,15001200044243
15001200105862,15001200057705
15001200096144,15001200022586
15001200052325,15001200046248
15001200106332,15001200022448
15001200095054,15001200038784
15001200049090,15001200070681
15001200079883,15001200003821
15001200010764,15001200053146
15001200020909,15001200011737
15001200034649,15001200079908
15001200063034,15001200026222
15001200106622,15001200035157
15001200008879,15001200038220
15001200064511,15001200002880
15001200106328,15001200017686
15001200052921,15001200070070
15001200051702,15001200053303
15001200049857,15001200002591
15001200010575,15001200035024
15001200093444,15001200065850
15001200021554,15001200002596
15001200022290,15001200063548
15001200038910,15001200067765
15001200049386,15001200066066
15001200007935,15001200008698
15001200050592,15001200065883
15001200006616,15001200036237
15001200081411,15001200035033
15001200063023,15001200053561
15001200064380,15001200050981
15001200107433,15001200021340
15001200009490,15001200053265
15001200094671,15001200033724
15001200063345,15001200046441
15001200109427,15001200072347
15001200081406,15001200006401
15001200107434,15001200053406
15001200022526,15001200039491
15001200079076,15001200015338
15001200067743,15001200025641
15001200006303,15001200002383
15001200020903,15001200041601
15001200035956,15001200030504
15001200107839,15001200079490
15001200093438,15001200042879
15001200106324,15001200048289
15001200110660,15001200031121
15001200023136,15001200070277
15001200039108,15001200047120
15001200021239,15001200036751
15001200091628,15001200046463
15001200091638,15001200021726
15001200039791,15001200039342
15001200065751,15001200079409
15001200077863,15001200002460
15001200108049,15001200074791
15001200064002,15001200014569
15001200035137,15001200013399
15001200022295,15001200054689
15001200048933,15001200035195
15001200067943,15001200058663
15001200049532,15001200032131
15001200106643,15001200040874
15001200106943,15001200038873
15001200094472,15001200035082
15001200107843,15001200048176
15001200093046,15001200063568
15001200008484,15001200006927
15001200066558,15001200005749
15001200078359,15001200030855
15001200050935,15001200003270
15001200021231,15001200068275
15001200077237,15001200023068
15001200078555,15001200018675
15001200007924,15001200002865
15001200064377,15001200009032
15001200093850,15001200058904
15001200065951,15001200060317
15001200108810,15001200014188
15001200007782,15001200002764
15001200022722,15001200007840
15001200050051,15001200028503
15001200077244,15001200043726
15001200077684,15001200056305
15001200007942,15001200046337
15001200053137,15001200067792
15001200091630,15001200035744
15001200007932,15001200050069
15001200093195,15001200003023
15001200050227,15001200010459
15001200091636,15001200022852
15001200022536,15001200077184
15001200021082,15001200015866
15001200109426,15001200047155
15001200063647,15001200046416
15001200020782,15001200033405
15001200021393,15001200053506
15001200024123,15001200070132
15001200008877,15001200034153
15001200050050,15001200068252
15001200078736,15001200077296
15001200094476,15001200030817
15001200063042,15001200050171
15001200039455,15001200015105
15001200107443,15001200015860
15001200064182,15001200049181
15001200106157,15001200033803
15001200106325,15001200048289
15001200063634,15001200070580
15001200007411,15001200026756
15001200107831,15001200042867
15001200078895,15001200008000
15001200038091,15001200005410
15001200051518,15001200022236
15001200021564,15001200002642
15001200092905,15001200009591
15001200065953,15001200031176
15001200105999,15001200031690
15001200064369,15001200046362
15001200092909,15001200077294
15001200109215,15001200005579
15001200011131,15001200069960
15001200035312,15001200043697
15001200051328,15001200013106
15001200081613,15001200072290
15001200108050,15001200044394
15001200008885,15001200032496
15001200037683,15001200020219
15001200063475,15001200002479
15001200007434,15001200054770
15001200078364,15001200047330
15001200066977,15001200054489
15001200107840,15001200032084
15001200092740,15001200027289
15001200010952,15001200045251
15001200009083,15001200053302
15001200037276,15001200036150
15001200009696,15001200027837
15001200079073,15001200054688
15001200096142,15001200046164
15001200066359,15001200029801
15001200051915,15001200016692
15001200094484,15001200050903
15001200035449,15001200079760
15001200093190,15001200063573
15001200050230,15001200068217
15001200049378,15001200079826
15001200007778,15001200002747
15001200092541,15001200002603
15001200051714,15001200074718
15001200050235,15001200025462
15001200106630,15001200002581
15001200006614,15001200044546
15001200082375,15001200025636
15001200007777,15001200063607
15001200063321,15001200054861
15001200092731,15001200040183
15001200062889,15001200052213
15001200081612,15001200033279
15001200092910,15001200057578
15001200053511,15001200024703
15001200108808,15001200074661
15001200094680,15001200067945
15001200106154,15001200057676
15001200050226,15001200015862
15001200091781,15001200017264
15001200107449,15001200068135
15001200106933,15001200039528
15001200034807,15001200054888
15001200094066,15001200003941
15001200024957,15001200008941
15001200022291,15001200035121
15001200079487,15001200038234
15001200024749,15001200055939
15001200039274,15001200054441
15001200039456,15001200055880
15001200051918,15001200022810
15001200021968,15001200043646
15001200078732,15001200053427
15001200079077,15001200039502
15001200081822,15001200035015
15001200106158,15001200022849
15001200077529,15001200038298
15001200092737,15001200040849
15001200007260,15001200054790
15001200006919,15001200077447
15001200067412,15001200009243
15001200049249,15001200039583
15001200051329,15001200016413
15001200065546,15001200049085
15001200036239,15001200036717
15001200007772,15001200056211
15001200078353,15001200079697
15001200020781,15001200048313
15001200009085,15001200057437
15001200049540,15001200002493
15001200093629,15001200065776
15001200077382,15001200079861
15001200009891,15001200005804
15001200036637,15001200056161
15001200064514,15001200008032
15001200036247,15001200002971
15001200024124,15001200034547
15001200082164,15001200016777
15001200107446,15001200019484
15001200092535,15001200030856
15001200091639,15001200057706
15001200063635,15001200044521
15001200062884,15001200022453
15001200010570,15001200058736
15001200035433,15001200054835
15001200093646,15001200050941
15001200108260,15001200033329
15001200050571,15001200061811
15001200110100,15001200044256
15001200063343,15001200075109
15001200007413,15001200077362
15001200051930,15001200072467
15001200036093,15001200020378
15001200077860,15001200029577
15001200007629,15001200017140
15001200050219,15001200038266
15001200079067,15001200048205
15001200051320,15001200003575
15001200065544,15001200003676
15001200106791,15001200034620
15001200094064,15001200003778
15001200053139,15001200079192
15001200065944,15001200004670
15001200107835,15001200007615
15001200079075,15001200013556
15001200105707,15001200026224
15001200063829,15001200074994
15001200051705,15001200079408
15001200081610,15001200006691
15001200066971,15001200076891
15001200077242,15001200068460
15001200065102,15001200008428
15001200021234,15001200077416
15001200063335,15001200018431
15001200092221,15001200072779
15001200063999,15001200074997
15001200092739,15001200012344
15001200106635,15001200017363
15001200064889,15001200079564
15001200007929,15001200007533
15001200021954,15001200050085
15001200095740,15001200048996
15001200064014,15001200044477
15001200081987,15001200065417
15001200039111,15001200009482
15001200036421,15001200036185
15001200066564,15001200072377
15001200107121,15001200047306
15001200010772,15001200009243
15001200050585,15001200057558
15001200091632,15001200016250
15001200096147,15001200065416
15001200006917,15001200016519
15001200037478,15001200079410
15001200024562,15001200024036
15001200063340,15001200043714
15001200011482,15001200048936
15001200036430,15001200053395
15001200022948,15001200037221
15001200006760,15001200048290
15001200064187,15001200074966
15001200082757,15001200061500
15001200064884,15001200041512
15001200066363,15001200051894
15001200106475,15001200039544
15001200077870,15001200030874
15001200023535,15001200039448
15001200078889,15001200002839
15001200078891,15001200040833
15001200053140,15001200053168
15001200067218,15001200027523
15001200078035,15001200046416
15001200021767,15001200068220
15001200107437,15001200061795
15001200007605,15001200044468
15001200025128,15001200079141
15001200108249,15001200042852
15001200008701,15001200013554
15001200107278,15001200040165
15001200077245,15001200075203
15001200063033,15001200056347
15001200007791,15001200061809
15001200052922,15001200070068
15001200092222,15001200061920
15001200025307,15001200061539
15001200024556,15001200070069
15001200053345,15001200008740
15001200067941,15001200019732
15001200051149,15001200029516
15001200020780,15001200061948
15001200078369,15001200016339
15001200093857,15001200031193
15001200078746,15001200056208
15001200079286,15001200065803
15001200064010,15001200035149
15001200094276,15001200045346
15001200037686,15001200050903
15001200035603,15001200002559
15001200096152,15001200015573
15001200053859,15001200069907
15001200064199,15001200021024
15001200023748,15001200013441
15001200007944,15001200070423
15001200064674,15001200011411
15001200051139,15001200007175
15001200051933,15001200070222
15001200095283,15001200076892
15001200006920,15001200020710
15001200065094,15001200046312
15001200095062,15001200044312
15001200007923,15001200042204
15001200007921,15001200070429
15001200077397,15001200070657
15001200109046,15001200065587
15001200049543,15001200002509
15001200020462,15001200028532
15001200021399,15001200002553
15001200092893,15001200021023
15001200096154,15001200016214
15001200053510,15001200013379
15001200006470,15001200063843
15001200010334,15001200050829
15001200067219,15001200065477
15001200077535,15001200053554
15001200109217,15001200065566
15001200049687,15001200054813
15001200091765,15001200015501
15001200024951,15001200007342
15001200051144,15001200008815
15001200093641,15001200027862
15001200038095,15001200063312
15001200092089,15001200056292
15001200006463,15001200002395
15001200050225,15001200063642
15001200052316,15001200042104
15001200007786,15001200008244
15001200034799,15001200045523
15001200064379,15001200050069
15001200078016,15001200042962
15001200006301,15001200020548
15001200006464,15001200019349
15001200021086,15001200035723
15001200077871,15001200014429
15001200020633,15001200042281
15001200035131,15001200045502
15001200067592,15001200065414
15001200108264,15001200048165
15001200108251,15001200003706
15001200050940,15001200050952
15001200049544,15001200002521
15001200049873,15001200052106
15001200106339,15001200061919
15001200007437,15001200061854
15001200036634,15001200077185
15001200108252,15001200031616
15001200063831,15001200034195
15001200079480,15001200070338
15001200093202,15001200011192
15001200022717,15001200072570
15001200023740,15001200042127
15001200053134,15001200006754
15001200106009,15001200017264
15001200094275,15001200057456
15001200094282,15001200058871
15001200065558,15001200028153
15001200063341,15001200077480
15001200051322,15001200010595
15001200080107,15001200058873
15001200077698,15001200070631
15001200106327,15001200043696
15001200034650,15001200041609
15001200067583,15001200074450
15001200092733,15001200002720
15001200006607,15001200056328
15001200035134,15001200039573
15001200079288,15001200063515
15001200021221,15001200054812
15001200093192,15001200020521
15001200108043,15001200072549
15001200050391,15001200028848
15001200008490,15001200033756
15001200092901,15001200042910
15001200110300,15001200019734
15001200049694,15001200024986
15001200094270,15001200044365
15001200066144,15001200021004
15001200105855,15001200057706
15001200064375,15001200035690
15001200035443,15001200036752
15001200063021,15001200079888
15001200078371,15001200044478
15001200050037,15001200016038
15001200096523,15001200063041
15001200051713,15001200014850
15001200010573,15001200063166
15001200080530,15001200054556
15001200009087,15001200017567
15001200052496,15001200005589
15001200037495,15001200042845
15001200064506,15001200079594
15001200079061,15001200052028
15001200053508,15001200035009
15001200095731,15001200007191
15001200105547,15001200044572
15001200053127,15001200079193
15001200008685,15001200065731
15001200092087,15001200002521
15001200007790,15001200070455
15001200064520,15001200008508
15001200093043,15001200041534
15001200006754,15001200054860
15001200053128,15001200045275
15001200008888,15001200051951
15001200010769,15001200022393
15001200010958,15001200020198
15001200079489,15001200072566
15001200092079,15001200038906
15001200078192,15001200060519
15001200079287,15001200044419
15001200094271,15001200004175
15001200063324,15001200051048
15001200109048,15001200065585
15001200092542,15001200016517
15001200091786,15001200075137
15001200064895,15001200068106
15001200092223,15001200040209
15001200078541,15001200059009
15001200038909,15001200060199
15001200107832,15001200003388
15001200080716,15001200057369
15001200093446,15001200074846
15001200066563,15001200076929
15001200092534,15001200022837
15001200077385,15001200075170
15001200007920,15001200044445
15001200067747,15001200061539
15001200021950,15001200056210
15001200105856,15001200029591
15001200106957,15001200012442
15001200008880,15001200031616
15001200068312,15001200074336
15001200063182,15001200020890
15001200093036,15001200002859
15001200106002,15001200044547
15001200107300,15001200054707
15001200008704,15001200024956
15001200037073,15001200017026
15001200107282,15001200002871
15001200095729,15001200060181
15001200081995,15001200060134
15001200105844,15001200066125
15001200039101,15001200040719
15001200007255,15001200048264
15001200021965,15001200056189
15001200008302,15001200053375
15001200007084,15001200066006
15001200037076,15001200031622
15001200063822,15001200002559
15001200006619,15001200052184
15001200051136,15001200077152
15001200036633,15001200044419
15001200079476,15001200008062
15001200049237,15001200021724
15001200080304,15001200034562
15001200009262,15001200079372
15001200091777,15001200037806
15001200049861,15001200043683
15001200109220,15001200036643
15001200009276,15001200065637
15001200066143,15001200013441
15001200093214,15001200058953
15001200035126,15001200042253
15001200050221,15001200052081
15001200079289,15001200079531
15001200065550,15001200056102
15001200034962,15001200031690
15001200091937,15001200023910
15001200110085,15001200067738
15001200022942,15001200072547
15001200020910,15001200011528
15001200063187,15001200061948
15001200067940,15001200069906
15001200091920,15001200041601
15001200051504,15001200003636
15001200066974,15001200054489
15001200007781,15001200002764
15001200110659,15001200030122
15001200036244,15001200002915
15001200078017,15001200044512
15001200036091,15001200065909
15001200063484,15001200044520
15001200096313,15001200069961
15001200106938,15001200017462
15001200077695,15001200052164
15001200008082,15001200068140
15001200024126,15001200045316
15001200036253,15001200010227
15001200095053,15001200046228
15001200065335,15001200057479
15001200094683,15001200056044
15001200108441,15001200057438
15001200008304,15001200056160
15001200110292,15001200011814
15001200092718,15001200035151
15001200049854,15001200002571
15001200039277,15001200063097
15001200022719,15001200006927
15001200051150,15001200040811
15001200092081,15001200041589
15001200006753,15001200079859
15001200064193,15001200002744
15001200108626,15001200029807
15001200108622,15001200079370
15001200095051,15001200032478
15001200092899,15001200028180
15001200108614,15001200057418
15001200007635,15001200070486
15001200007414,15001200061870
15001200091631,15001200042988
15001200038283,15001200074606
15001200050396,15001200002814
15001200078744,15001200034185
15001200078557,15001200028853
15001200063329,0
15001200078550,15001200026753
15001200092725,15001200077326
15001200106471,15001200053486
15001200023146,15001200068019
15001200025303,15001200076760
15001200049089,15001200066123
15001200077866,15001200002474
15001200106000,15001200018945
15001200048941,15001200052212
15001200035446,15001200029571
15001200035442,15001200063728
15001200020915,15001200015681
15001200009500,15001200039440
15001200010125,15001200074577
15001200064376,15001200009432
15001200008086,15001200077258
15001200106467,15001200044497
15001200024553,15001200044289
15001200093633,15001200060371
15001200066131,15001200032486
15001200108257,15001200048157
15001200078201,15001200036212
15001200107834,15001200006710
15001200007625,15001200010844
15001200065333,15001200003610
15001200095953,15001200072260
15001200020783,15001200027310
15001200096325,15001200061540
15001200009273,15001200020219
15001200092381,15001200061871
15001200021406,15001200051015
15001200009694,15001200079303
15001200021761,15001200044468
15001200050590,15001200056188
15001200092382,15001200053506
15001200095733,15001200070024
15001200082377,15001200031121
15001200077525,15001200068405
15001200107114,15001200053427
15001200011128,15001200015843
15001200094674,15001200005107
15001200035950,15001200074968
15001200064523,15001200009324
15001200035939,15001200063643
15001200064202,15001200047314
15001200065941,15001200004412
15001200010338,15001200006181
15001200008295,15001200033353
15001200107636,15001200077229
15001200007075,15001200063731
15001200081809,15001200060155
15001200008893,15001200049084
15001200021553,15001200041566
15001200049393,15001200027307
15001200035127,15001200037800
15001200035782,15001200079696
15001200064672,15001200063546
15001200034971,15001200033810
15001200007080,15001200070543
15001200021563,15001200002635
15001200079066,15001200036706
15001200096322,15001200015105
15001200107289,15001200007617
15001200064522,15001200061808
15001200023332,15001200057456
15001200092741,15001200022619
15001200063826,15001200030855
15001200109645,15001200006325
15001200110297,15001200013917
15001200039632,15001200045224
15001200049688,15001200053519
15001200050938,15001200043624
15001200052315,15001200046249
15001200064001,15001200059046
15001200077391,15001200056327
15001200037894,15001200018013
15001200109648,15001200079219
15001200108803,15001200004975
15001200065345,15001200037221
15001200011133,15001200036083
15001200053129,15001200054468
15001200051130,15001200048190
15001200080717,15001200039419
15001200007767,15001200019193
15001200021769,15001200029173
15001200052111,15001200023014
15001200093855,15001200003468
15001200050936,15001200046317
15001200039275,15001200015017
15001200065755,15001200012682
15001200010114,15001200022404
15001200050744,15001200011821
15001200022716,15001200003361
15001200036856,15001200030184
15001200094068,15001200003941
15001200108813,15001200024731
15001200064891,15001200072587
15001200094482,15001200079367
15001200053136,15001200074509
15001200078027,15001200052127
15001200080710,15001200079304
15001200007930,15001200007674
15001200063644,15001200060537
15001200078361,15001200060497
15001200107829,15001200003286
15001200050579,15001200007907
15001200037059,15001200065730
15001200094474,15001200011680
15001200110303,15001200028765
15001200020789,15001200052183
15001200021088,15001200036751
15001200024746,15001200006546
15001200053138,15001200033279
15001200081993,15001200014333
15001200079881,15001200037711
15001200091773,15001200079858
15001200006466,15001200054888
15001200021776,15001200010844
15001200067407,15001200042058
15001200077873,15001200042960
15001200021569,15001200052096
15001200078368,15001200016339
15001200034976,15001200039583
15001200036419,15001200044443
15001200064515,15001200034605
15001200092729,15001200002698
15001200025301,15001200025641
15001200063326,15001200031259
15001200079488,15001200038234
15001200008479,15001200077153
15001200063636,15001200066007
15001200078362,15001200043672
15001200021070,15001200025707
15001200078205,15001200046400
15001200110471,15001200023834
15001200050231,15001200079649
15001200094274,15001200067982
15001200107644,15001200048189
15001200093038,15001200072634
15001200022293,15001200027870
15001200106469,15001200063729
15001200010335,15001200063202
15001200021773,15001200002676
15001200034656,15001200068458
